Source, Target,Type,Id,Label,timeset,Weight
0,293,Unidirected,292,,,5
0,294,Unidirected,293,,,4
0,295,Unidirected,294,,,9
0,296,Unidirected,295,,,1
0,297,Unidirected,296,,,4
0,298,Unidirected,297,,,1
0,299,Unidirected,298,,,5
0,300,Unidirected,299,,,3
0,301,Unidirected,300,,,1
0,302,Unidirected,301,,,24
0,303,Unidirected,302,,,2
0,304,Unidirected,303,,,14
0,305,Unidirected,304,,,2
0,306,Unidirected,305,,,1
0,307,Unidirected,306,,,1
0,308,Unidirected,307,,,5
0,309,Unidirected,308,,,1
0,310,Unidirected,309,,,12
0,311,Unidirected,310,,,3
0,312,Unidirected,311,,,3
0,313,Unidirected,312,,,2
0,314,Unidirected,313,,,1
0,315,Unidirected,314,,,3
0,316,Unidirected,315,,,1
0,317,Unidirected,316,,,2
0,318,Unidirected,317,,,1
0,319,Unidirected,318,,,1
0,320,Unidirected,319,,,1
0,321,Unidirected,320,,,1
0,322,Unidirected,321,,,1
0,323,Unidirected,322,,,7
0,324,Unidirected,323,,,2
0,325,Unidirected,324,,,1
0,326,Unidirected,325,,,1
0,327,Unidirected,326,,,1
0,328,Unidirected,327,,,2
0,329,Unidirected,328,,,7
0,330,Unidirected,329,,,1
0,331,Unidirected,330,,,1
0,332,Unidirected,331,,,1
0,333,Unidirected,332,,,14
0,334,Unidirected,333,,,7
0,335,Unidirected,334,,,2
0,336,Unidirected,335,,,1
0,337,Unidirected,336,,,1
0,338,Unidirected,337,,,12
0,339,Unidirected,338,,,1
0,340,Unidirected,339,,,7
0,341,Unidirected,340,,,1
0,342,Unidirected,341,,,2
0,343,Unidirected,342,,,1
0,344,Unidirected,343,,,4
0,345,Unidirected,344,,,5
0,346,Unidirected,345,,,1
0,347,Unidirected,346,,,7
0,348,Unidirected,347,,,3
0,349,Unidirected,348,,,4
0,350,Unidirected,349,,,4
0,351,Unidirected,350,,,1
0,352,Unidirected,351,,,2
0,353,Unidirected,352,,,4
0,354,Unidirected,353,,,1
0,355,Unidirected,354,,,2
0,356,Unidirected,355,,,1
0,357,Unidirected,356,,,1
0,358,Unidirected,357,,,4
0,359,Unidirected,358,,,1
0,360,Unidirected,359,,,18
0,361,Unidirected,360,,,4
0,362,Unidirected,361,,,1
0,363,Unidirected,362,,,5
0,364,Unidirected,363,,,13
0,365,Unidirected,364,,,2
0,366,Unidirected,365,,,2
0,367,Unidirected,366,,,1
0,368,Unidirected,367,,,1
0,369,Unidirected,368,,,1
0,370,Unidirected,369,,,1
0,371,Unidirected,370,,,1
0,372,Unidirected,371,,,3
0,373,Unidirected,372,,,2
0,374,Unidirected,373,,,3
0,375,Unidirected,374,,,1
0,376,Unidirected,375,,,13
0,377,Unidirected,376,,,15
0,378,Unidirected,377,,,10
0,379,Unidirected,378,,,7
0,380,Unidirected,379,,,4
0,381,Unidirected,380,,,8
0,382,Unidirected,381,,,2
0,383,Unidirected,382,,,4
0,384,Unidirected,383,,,3
0,385,Unidirected,384,,,2
0,386,Unidirected,385,,,1
0,387,Unidirected,386,,,5
0,388,Unidirected,387,,,1
0,389,Unidirected,388,,,1
0,390,Unidirected,389,,,4
0,391,Unidirected,390,,,3
0,392,Unidirected,391,,,1
0,393,Unidirected,392,,,12
0,394,Unidirected,393,,,1
0,395,Unidirected,394,,,1
0,396,Unidirected,395,,,1
0,397,Unidirected,396,,,2
0,398,Unidirected,397,,,1
0,399,Unidirected,398,,,1
0,400,Unidirected,399,,,1
0,401,Unidirected,400,,,1
0,402,Unidirected,401,,,1
0,403,Unidirected,402,,,3
0,404,Unidirected,403,,,1
0,405,Unidirected,404,,,1
0,406,Unidirected,405,,,1
0,407,Unidirected,406,,,1
0,408,Unidirected,407,,,1
0,409,Unidirected,408,,,5
0,410,Unidirected,409,,,2
0,411,Unidirected,410,,,1
0,412,Unidirected,411,,,1
0,413,Unidirected,412,,,1
0,414,Unidirected,413,,,1
0,415,Unidirected,414,,,2
0,416,Unidirected,415,,,2
